frame,x,y,trajectory,treatment,rep
9375,0.7727,0.447265,235,cnt,rep1
7818,0.763359,0.28262,193,cnt,rep1
7896,0.516574,0.213079,552,cnt,rep3
12181,0.746126,0.346471,497,cnt,rep2
12181,0.235602,0.0272626,479,cnt,rep2
12433,0.796104,0.689621,478,cnt,rep3
486,0.681657,0.360983,8,cnt,rep3
486,0.33935,0.599705,390,cnt,rep3
486,0.603743,0.652285,10,cnt,rep3
486,0.935683,0.299688,9,cnt,rep3
3565,0.483415,0.36744,83,cnt,rep1
3565,0.685059,0.91018,84,cnt,rep1
3565,0.465772,0.601116,85,cnt,rep1
13619,0.757957,0.71895,357,cnt,rep1
13619,0.807586,0.910085,358,cnt,rep1
11418,0.447898,0.694898,478,cnt,rep2
9761,0.684236,0.390891,239,cnt,rep1
9761,0.757136,0.344152,241,cnt,rep1
3182,0.523006,0.63011,105,cnt,rep3
5032,0.267347,0.298036,425,cnt,rep2
5032,0.236021,0.598697,120,cnt,rep2
2797,0.252005,0.335369,409,cnt,rep2
12555,0.288907,0.367868,308,cnt,rep1
12555,0.764457,0.0342686,322,cnt,rep1
12555,0.768387,0.944144,321,cnt,rep1
8486,0.596299,0.640241,200,cnt,rep1
8018,0.518641,0.210918,552,cnt,rep3
8018,0.457958,0.955912,185,cnt,rep3
9800,0.704282,0.471705,239,cnt,rep1
9800,0.773393,0.399895,241,cnt,rep1
9559,0.798321,0.498369,238,cnt,rep1
9559,0.673643,0.14879,239,cnt,rep1
9559,0.944855,0.300696,241,cnt,rep1
1429,0.805069,0.968498,15,cnt,rep1
1429,0.826165,0.0706702,17,cnt,rep1
1429,0.438064,0.80483,11,cnt,rep1
1429,0.415909,0.538417,13,cnt,rep1
14281,0.606002,0.181,296,cnt,rep2
14281,0.508225,0.938847,297,cnt,rep2
1646,0.693723,0.515531,13,cnt,rep1
1646,0.919527,0.635579,18,cnt,rep1
1646,0.693469,0.802379,22,cnt,rep1
1646,0.85944,0.711419,27,cnt,rep1
7981,0.521075,0.214149,552,cnt,rep3
4659,0.601599,0.793713,445,cnt,rep3
5770,0.442092,0.75347,433,cnt,rep2
8904,0.819182,0.239028,219,cnt,rep1
11193,0.394448,0.543233,218,cnt,rep2
11193,0.524504,0.902481,220,cnt,rep2
5172,0.253807,0.294446,425,cnt,rep2
6149,0.669239,0.774252,435,cnt,rep2
8734,0.661121,0.281815,159,cnt,rep2
8734,0.194874,0.0419315,157,cnt,rep2
13287,0.285335,0.347389,489,cnt,rep3
4971,0.270306,0.301435,425,cnt,rep2
2174,0.684265,0.756789,71,cnt,rep3
2174,0.413349,0.598229,407,cnt,rep3
2174,0.81857,0.0687695,79,cnt,rep3
3544,0.501597,0.309781,83,cnt,rep1
3544,0.704655,0.826555,84,cnt,rep1
3544,0.445702,0.550454,85,cnt,rep1
7035,0.663838,0.439283,170,cnt,rep1
7035,0.716468,0.471462,175,cnt,rep1
7035,0.665961,0.775625,164,cnt,rep1
7035,0.600299,0.0767923,176,cnt,rep1
7035,0.407711,0.583548,179,cnt,rep1
7035,0.551699,0.135578,171,cnt,rep1
11742,0.702101,0.49586,234,cnt,rep2
11742,0.648941,0.0845644,232,cnt,rep2
11742,0.234338,0.0309495,479,cnt,rep2
11114,0.659383,0.393625,470,cnt,rep2
11114,0.53398,0.199034,472,cnt,rep2
11114,0.235432,0.0343048,192,cnt,rep2
431,0.661194,0.602073,3,cnt,rep1
431,0.417714,0.917228,4,cnt,rep1
4940,0.470741,0.652833,448,cnt,rep3
4940,0.731168,0.247563,548,cnt,rep3
13047,0.487551,0.153269,514,cnt,rep2
13047,0.492248,0.275856,274,cnt,rep2
11281,0.932404,0.540681,270,cnt,rep1
11281,0.334739,0.268579,280,cnt,rep1
8842,0.319613,0.742241,192,cnt,rep3
8842,0.531405,0.331848,194,cnt,rep3
12548,0.610122,0.949262,262,cnt,rep2
12548,0.738304,0.693084,264,cnt,rep2
9783,0.412971,0.426298,458,cnt,rep2
405,0.663529,0.734504,390,cnt,rep2
6182,0.334167,0.632408,163,cnt,rep3
1894,0.620462,0.180126,535,cnt,rep3
1894,0.316508,0.728684,407,cnt,rep3
5410,0.320924,0.639768,163,cnt,rep3
2126,0.697332,0.695794,71,cnt,rep3
2126,0.814768,0.0786178,79,cnt,rep3
2126,0.33591,0.629561,407,cnt,rep3
2222,0.424314,0.533767,59,cnt,rep2
2222,0.621482,0.608208,19,cnt,rep2
7657,0.509709,0.224873,552,cnt,rep3
9876,0.724136,0.584187,239,cnt,rep1
9876,0.30184,0.396473,247,cnt,rep1
342,0.747218,0.322736,8,cnt,rep3
11558,0.28357,0.560734,221,cnt,rep3
14983,0.453468,0.760414,528,cnt,rep2
9774,0.421,0.415404,458,cnt,rep2
9774,0.218718,0.0400625,157,cnt,rep2
14276,0.613549,0.172394,296,cnt,rep2
14276,0.507979,0.952813,297,cnt,rep2
13078,0.721321,0.255203,235,cnt,rep3
10350,0.799688,0.367165,252,cnt,rep1
14318,0.616492,0.189842,296,cnt,rep2
1346,0.643838,0.644493,531,cnt,rep3
1346,0.480112,0.727899,53,cnt,rep3
14041,0.84898,0.733597,240,cnt,rep3
13094,0.462309,0.375272,274,cnt,rep2
13094,0.373896,0.616857,281,cnt,rep2
2130,0.425483,0.654597,59,cnt,rep2
2130,0.607599,0.281565,19,cnt,rep2
14993,0.490666,0.42213,383,cnt,rep1
1039,0.687785,0.416988,390,cnt,rep2
1039,0.448314,0.70871,19,cnt,rep2
1039,0.362113,0.313882,29,cnt,rep2
1039,0.62679,0.913202,25,cnt,rep2
11124,0.657037,0.432713,470,cnt,rep2
11124,0.548109,0.209029,472,cnt,rep2
11124,0.236342,0.0339484,192,cnt,rep2
11995,0.62292,0.634658,238,cnt,rep2
11995,0.234912,0.0295262,479,cnt,rep2
10550,0.232271,0.0364214,192,cnt,rep2
7311,0.706709,0.669818,170,cnt,rep1
7311,0.629616,0.0523965,176,cnt,rep1
7311,0.292335,0.602354,183,cnt,rep1
4358,0.920107,0.367352,96,cnt,rep1
4358,0.889422,0.469733,101,cnt,rep1
9464,0.32399,0.733343,192,cnt,rep3
14037,0.587245,0.169779,522,cnt,rep2
9890,0.744199,0.631403,239,cnt,rep1
9890,0.292111,0.402799,247,cnt,rep1
11157,0.708722,0.45043,470,cnt,rep2
11157,0.39466,0.480954,218,cnt,rep2
11157,0.574702,0.14216,472,cnt,rep2
11157,0.22925,0.0357524,192,cnt,rep2
12913,0.344385,0.293223,273,cnt,rep2
4399,0.293234,0.417532,133,cnt,rep3
4399,0.705886,0.454489,441,cnt,rep3
5620,0.808867,0.409227,129,cnt,rep1
5620,0.655949,0.923124,139,cnt,rep1
9415,0.742914,0.86115,456,cnt,rep2
11404,0.923205,0.532978,270,cnt,rep1
7003,0.659462,0.401936,170,cnt,rep1
7003,0.717484,0.426316,175,cnt,rep1
7003,0.697382,0.734504,164,cnt,rep1
7003,0.598335,0.0881055,176,cnt,rep1
13767,0.596158,0.189721,522,cnt,rep2
10601,0.787893,0.314029,252,cnt,rep1
10601,0.455629,0.341202,257,cnt,rep1
10601,0.866805,0.76103,263,cnt,rep1
14149,0.363619,0.664208,524,cnt,rep2
9706,0.666791,0.29854,239,cnt,rep1
9706,0.794448,0.303223,241,cnt,rep1
8402,0.47679,0.229776,142,cnt,rep2
1164,0.599625,0.335082,390,cnt,rep2
1164,0.477446,0.746191,19,cnt,rep2
1164,0.695832,0.789342,396,cnt,rep2
1164,0.594229,0.0712997,35,cnt,rep2
12934,0.296604,0.644155,232,cnt,rep3
4373,0.931328,0.365256,96,cnt,rep1
8450,0.311236,0.718679,192,cnt,rep3
5859,0.328244,0.634476,163,cnt,rep3
5859,0.306078,0.53937,170,cnt,rep3
12178,0.353945,0.598796,475,cnt,rep3
12012,0.730125,0.354698,288,cnt,rep1
12012,0.840709,0.608301,270,cnt,rep1
12909,0.277788,0.34873,308,cnt,rep1
1868,0.675298,0.659192,13,cnt,rep1
1868,0.942265,0.538943,28,cnt,rep1
1868,0.519498,0.803999,31,cnt,rep1
1868,0.861574,0.586582,18,cnt,rep1
10021,0.313912,0.717748,192,cnt,rep3
10579,0.777704,0.537019,212,cnt,rep3
2569,0.554248,0.747492,415,cnt,rep3
5766,0.321428,0.635618,163,cnt,rep3
5766,0.31836,0.541944,170,cnt,rep3
10815,0.363516,0.823507,264,cnt,rep1
10815,0.484281,0.323001,268,cnt,rep1
10815,0.841579,0.184315,269,cnt,rep1
10815,0.81576,0.317322,266,cnt,rep1
10815,0.946468,0.536327,270,cnt,rep1
4187,0.734258,0.512185,95,cnt,rep1
4187,0.942622,0.359989,96,cnt,rep1
14935,0.732007,0.246022,249,cnt,rep3
8626,0.849141,0.862153,213,cnt,rep1
8786,0.502049,0.160108,216,cnt,rep1
6147,0.332385,0.630582,163,cnt,rep3
6663,0.480802,0.741565,130,cnt,rep2
5777,0.440764,0.744689,433,cnt,rep2
5005,0.479901,0.666423,448,cnt,rep3
6588,0.797272,0.542254,150,cnt,rep1
6588,0.664814,0.924259,156,cnt,rep1
1628,0.655917,0.380547,531,cnt,rep3
1628,0.746938,0.573686,62,cnt,rep3
1628,0.633128,0.185816,64,cnt,rep3
3522,0.53155,0.286225,83,cnt,rep1
3522,0.686242,0.84154,84,cnt,rep1
3522,0.454901,0.541927,85,cnt,rep1
4113,0.765055,0.876077,101,cnt,rep2
4113,0.343415,0.46614,424,cnt,rep2
13893,0.588921,0.177246,522,cnt,rep2
14081,0.7649,0.670634,242,cnt,rep3
10208,0.454968,0.687225,207,cnt,rep3
6566,0.326107,0.630425,163,cnt,rep3
10673,0.616379,0.697997,469,cnt,rep2
10673,0.231533,0.0364842,192,cnt,rep2
11146,0.642551,0.183359,474,cnt,rep3
641,0.824775,0.385178,19,cnt,rep3
641,0.558715,0.983345,17,cnt,rep3
641,0.336149,0.62289,390,cnt,rep3
11181,0.390665,0.546028,218,cnt,rep2
11181,0.759107,0.591623,219,cnt,rep2
5870,0.447111,0.448308,433,cnt,rep2
5512,0.322035,0.635707,163,cnt,rep3
402,0.638956,0.611348,3,cnt,rep1
402,0.400035,0.913195,4,cnt,rep1
12761,0.278326,0.35774,308,cnt,rep1
12761,0.389432,0.190767,323,cnt,rep1
12761,0.764897,0.316268,325,cnt,rep1
8621,0.864671,0.867809,213,cnt,rep1
10118,0.91283,0.603167,249,cnt,rep1
11102,0.934316,0.533393,270,cnt,rep1
14624,0.616328,0.240708,296,cnt,rep2
8592,0.426345,0.485503,200,cnt,rep1
3658,0.726635,0.916637,85,cnt,rep2
1121,0.778941,0.446565,531,cnt,rep3
1121,0.833845,0.440331,532,cnt,rep3
464,0.682748,0.358036,8,cnt,rep3
464,0.338743,0.599855,390,cnt,rep3
464,0.604679,0.654678,10,cnt,rep3
3948,0.461491,0.817922,420,cnt,rep2
4718,0.275949,0.29653,425,cnt,rep2
2963,0.857591,0.163348,65,cnt,rep1
2191,0.75121,0.796397,49,cnt,rep1
2191,0.711717,0.181502,50,cnt,rep1
2191,0.329715,0.205035,44,cnt,rep1
4410,0.296074,0.420793,133,cnt,rep3
13638,0.330345,0.217484,489,cnt,rep3
2537,0.449748,0.657992,89,cnt,rep3
2537,0.913713,0.287352,90,cnt,rep3
14981,0.490066,0.432533,383,cnt,rep1
5715,0.645053,0.881386,139,cnt,rep1
5715,0.840239,0.414428,129,cnt,rep1
14457,0.610324,0.814654,372,cnt,rep1
14457,0.656928,0.13839,375,cnt,rep1
7351,0.293785,0.594138,183,cnt,rep1
7351,0.747414,0.460274,170,cnt,rep1
4672,0.270046,0.293568,425,cnt,rep2
4606,0.885738,0.272755,545,cnt,rep3
12308,0.752562,0.342842,307,cnt,rep1
12308,0.288434,0.395904,308,cnt,rep1
12308,0.458205,0.505335,304,cnt,rep1
12308,0.89858,0.042073,309,cnt,rep1
9426,0.733098,0.861449,456,cnt,rep2
14074,0.590503,0.176659,522,cnt,rep2
8469,0.612732,0.697975,200,cnt,rep1
10071,0.462596,0.25859,189,cnt,rep2
1871,0.592803,0.37457,19,cnt,rep2
10528,0.232524,0.0367661,192,cnt,rep2
5723,0.511463,0.785804,433,cnt,rep2
13121,0.277003,0.347022,308,cnt,rep1
13121,0.411235,0.260778,337,cnt,rep1
2209,0.763084,0.796436,49,cnt,rep1
2209,0.711116,0.180834,50,cnt,rep1
2209,0.823542,0.903926,51,cnt,rep1
2209,0.488165,0.246637,45,cnt,rep1
9474,0.326391,0.722242,192,cnt,rep3
11314,0.917352,0.539062,270,cnt,rep1
11314,0.354552,0.288685,280,cnt,rep1
2770,0.598949,0.0891413,52,cnt,rep1
2770,0.82456,0.462959,66,cnt,rep1
2770,0.866769,0.146943,65,cnt,rep1
13288,0.597961,0.326036,282,cnt,rep2
13288,0.405734,0.960764,515,cnt,rep2
933,0.699184,0.174602,3,cnt,rep1
933,0.933363,0.341857,9,cnt,rep1
6865,0.800793,0.548116,150,cnt,rep1
6865,0.666358,0.668628,164,cnt,rep1
6865,0.663455,0.269239,170,cnt,rep1
6865,0.441595,0.275052,171,cnt,rep1
5039,0.270753,0.298247,425,cnt,rep2
12352,0.477643,0.230682,559,cnt,rep3
1776,0.688917,0.470947,19,cnt,rep2
583,0.682673,0.212515,8,cnt,rep3
583,0.336217,0.60297,390,cnt,rep3
10526,0.788745,0.314587,252,cnt,rep1
10526,0.745817,0.458328,260,cnt,rep1
6463,0.326519,0.629625,163,cnt,rep3
2078,0.485813,0.548806,45,cnt,rep1
11273,0.927616,0.538201,270,cnt,rep1
11273,0.311704,0.258836,280,cnt,rep1
7721,0.338216,0.57788,186,cnt,rep1
2749,0.78251,0.59279,417,cnt,rep3
10504,0.789419,0.311213,252,cnt,rep1
7998,0.517779,0.210912,552,cnt,rep3
7998,0.450512,0.948653,185,cnt,rep3
2396,0.83898,0.582413,68,cnt,rep2
2396,0.375554,0.698759,59,cnt,rep2
10009,0.278907,0.316085,184,cnt,rep2
10009,0.82942,0.613328,186,cnt,rep2
4212,0.756443,0.93651,101,cnt,rep2
11158,0.710256,0.451043,470,cnt,rep2
11158,0.392999,0.489456,218,cnt,rep2
11158,0.57856,0.148983,472,cnt,rep2
7491,0.291567,0.560486,186,cnt,rep1
4345,0.748216,0.94039,101,cnt,rep2
4345,0.272009,0.272767,425,cnt,rep2
3819,0.762146,0.897175,414,cnt,rep2
3819,0.503837,0.648156,416,cnt,rep2
6091,0.323783,0.629888,163,cnt,rep3
259,0.443308,0.929385,6,cnt,rep3
7186,0.663972,0.631352,170,cnt,rep1
7186,0.621171,0.0515099,176,cnt,rep1
4374,0.754979,0.928667,101,cnt,rep2
4374,0.272918,0.270363,425,cnt,rep2
58,0.739583,0.766465,1,cnt,rep2
6305,0.457538,0.571571,139,cnt,rep1
6305,0.791492,0.341626,144,cnt,rep1
6305,0.782829,0.532584,150,cnt,rep1
6305,0.524949,0.421456,153,cnt,rep1
6305,0.269061,0.325337,155,cnt,rep1
6305,0.699761,0.827397,154,cnt,rep1
4807,0.662089,0.678995,109,cnt,rep1
4807,0.679061,0.942491,112,cnt,rep1
4807,0.747737,0.922515,111,cnt,rep1
13942,0.835203,0.852513,358,cnt,rep1
13942,0.321736,0.22376,359,cnt,rep1
6353,0.325755,0.628612,163,cnt,rep3
13760,0.597293,0.180341,522,cnt,rep2
4844,0.460354,0.646088,448,cnt,rep3
4844,0.675206,0.978191,143,cnt,rep3
13292,0.59763,0.339986,282,cnt,rep2
13292,0.40636,0.957526,515,cnt,rep2
2153,0.763583,0.742847,49,cnt,rep1
2153,0.771008,0.959647,46,cnt,rep1
2153,0.332151,0.210558,44,cnt,rep1
3184,0.522553,0.630045,105,cnt,rep3
6857,0.791783,0.54941,150,cnt,rep1
6857,0.667619,0.665783,164,cnt,rep1
12982,0.487647,0.199008,274,cnt,rep2
10634,0.786568,0.301157,252,cnt,rep1
10634,0.440701,0.439151,257,cnt,rep1
10634,0.853251,0.761807,263,cnt,rep1
10634,0.350493,0.815353,264,cnt,rep1
4481,0.917272,0.365122,96,cnt,rep1
4481,0.439349,0.625211,105,cnt,rep1
4481,0.408493,0.37005,104,cnt,rep1
1390,0.441037,0.803059,11,cnt,rep1
1390,0.800043,0.965902,15,cnt,rep1
1390,0.454726,0.419245,13,cnt,rep1
1390,0.829775,0.0749961,17,cnt,rep1
9517,0.317576,0.720499,192,cnt,rep3
1194,0.742091,0.436054,531,cnt,rep3
1990,0.713908,0.598881,13,cnt,rep1
1990,0.536529,0.825673,37,cnt,rep1
1990,0.74895,0.772618,40,cnt,rep1
1990,0.897418,0.590951,18,cnt,rep1
1651,0.591848,0.261295,398,cnt,rep2
1651,0.547207,0.79826,53,cnt,rep2
5671,0.557951,0.766821,433,cnt,rep2
2727,0.604672,0.0876,52,cnt,rep1
2727,0.787179,0.704357,62,cnt,rep1
7640,0.509545,0.218571,552,cnt,rep3
11670,0.236294,0.0306026,479,cnt,rep2
4906,0.770199,0.565177,109,cnt,rep1
4906,0.833055,0.750629,112,cnt,rep1
4906,0.415393,0.709935,116,cnt,rep1
2260,0.794215,0.829737,49,cnt,rep1
2260,0.713233,0.184345,50,cnt,rep1
2260,0.822602,0.930567,51,cnt,rep1
2260,0.558039,0.303778,45,cnt,rep1
14258,0.525325,0.851271,295,cnt,rep2
5279,0.322912,0.638448,163,cnt,rep3
14865,0.460007,0.584377,383,cnt,rep1
11056,0.633912,0.282637,470,cnt,rep2
11056,0.232957,0.0354339,192,cnt,rep2
1718,0.631118,0.7106,531,cnt,rep3
1718,0.902688,0.341371,67,cnt,rep3
1195,0.741899,0.432095,531,cnt,rep3
11983,0.638319,0.589516,238,cnt,rep2
11983,0.235793,0.0285991,479,cnt,rep2
1772,0.728646,0.458577,13,cnt,rep1
1772,0.898602,0.621704,18,cnt,rep1
1772,0.94068,0.540801,28,cnt,rep1
1772,0.581778,0.867563,29,cnt,rep1
13966,0.586487,0.187346,522,cnt,rep2
434,0.660895,0.600195,3,cnt,rep1
434,0.410076,0.915058,4,cnt,rep1
9833,0.22051,0.0406878,157,cnt,rep2
11457,0.923384,0.539798,270,cnt,rep1
11457,0.800808,0.56112,283,cnt,rep1
12551,0.610178,0.948029,262,cnt,rep2
524,0.575956,0.79121,390,cnt,rep2
524,0.373652,0.909062,14,cnt,rep2
524,0.830082,0.606081,12,cnt,rep2
3106,0.481679,0.228563,540,cnt,rep3
3106,0.371675,0.819427,422,cnt,rep3
196,0.72267,0.777525,1,cnt,rep2
9825,0.724442,0.511412,239,cnt,rep1
1829,0.398157,0.87929,402,cnt,rep3
3130,0.383267,0.856882,422,cnt,rep3
3130,0.407465,0.917373,541,cnt,rep3
3130,0.678311,0.201868,423,cnt,rep3
4529,0.912114,0.386122,96,cnt,rep1
4529,0.501496,0.679315,105,cnt,rep1
4529,0.473549,0.246436,104,cnt,rep1
13625,0.486544,0.18053,519,cnt,rep2
5381,0.31936,0.638899,163,cnt,rep3
9238,0.766968,0.396117,223,cnt,rep1
9238,0.527353,0.79546,230,cnt,rep1
9238,0.828257,0.676554,229,cnt,rep1
4413,0.745216,0.930913,101,cnt,rep2
4413,0.271239,0.290385,425,cnt,rep2
13784,0.597347,0.182687,522,cnt,rep2
9506,0.242677,0.512999,172,cnt,rep2
2410,0.841605,0.473635,68,cnt,rep2
2410,0.361186,0.668586,59,cnt,rep2
4096,0.791684,0.862782,101,cnt,rep2
4096,0.504292,0.240604,103,cnt,rep2
4096,0.342717,0.46671,424,cnt,rep2
4096,0.46004,0.207085,108,cnt,rep2
14922,0.442423,0.497783,383,cnt,rep1
5684,0.319487,0.638042,163,cnt,rep3
14309,0.483335,0.774607,372,cnt,rep1
8311,0.479276,0.210104,142,cnt,rep2
13862,0.774568,0.538056,357,cnt,rep1
13862,0.824176,0.850026,358,cnt,rep1
13862,0.314581,0.22873,359,cnt,rep1
13862,0.541135,0.165675,361,cnt,rep1
11067,0.631509,0.305103,470,cnt,rep2
11067,0.231764,0.035056,192,cnt,rep2
11067,0.535625,0.190703,472,cnt,rep2
3093,0.850815,0.178384,65,cnt,rep1
3103,0.481304,0.228166,540,cnt,rep3
3103,0.372069,0.812758,422,cnt,rep3
7904,0.516396,0.212805,552,cnt,rep3
8760,0.7293,0.571635,160,cnt,rep2
7534,0.268641,0.562103,186,cnt,rep1
13575,0.313781,0.235759,489,cnt,rep3
13575,0.294735,0.505526,492,cnt,rep3
13575,0.516148,0.985024,560,cnt,rep3
7747,0.509499,0.219347,552,cnt,rep3
4455,0.738584,0.942011,101,cnt,rep2
4455,0.272242,0.291964,425,cnt,rep2
10773,0.713524,0.295908,252,cnt,rep1
10773,0.358599,0.817692,264,cnt,rep1
10773,0.848997,0.153746,267,cnt,rep1
729,0.799953,0.388957,19,cnt,rep3
729,0.322654,0.617497,390,cnt,rep3
729,0.68835,0.736134,392,cnt,rep3
729,0.696458,0.382805,529,cnt,rep3
9883,0.733153,0.62464,239,cnt,rep1
9883,0.295263,0.402658,247,cnt,rep1
14231,0.70851,0.519675,242,cnt,rep3
1565,0.624945,0.743195,19,cnt,rep2
1565,0.578267,0.668627,399,cnt,rep2
1565,0.597,0.291056,398,cnt,rep2
4736,0.27914,0.302293,425,cnt,rep2
4736,0.628499,0.765525,116,cnt,rep2
5058,0.481812,0.666311,448,cnt,rep3
5058,0.651568,0.198735,155,cnt,rep3
10678,0.368103,0.426764,213,cnt,rep3
10000,0.310527,0.716887,192,cnt,rep3
6793,0.596426,0.784508,130,cnt,rep2
2743,0.703045,0.603699,94,cnt,rep3
11334,0.682587,0.484619,476,cnt,rep2
4283,0.9318,0.355424,96,cnt,rep1
4283,0.477502,0.13494,98,cnt,rep1
4283,0.491026,0.952644,99,cnt,rep1
4283,0.652889,0.0461529,97,cnt,rep1
2808,0.795231,0.345996,66,cnt,rep1
2808,0.860535,0.161948,65,cnt,rep1
4340,0.746003,0.941032,101,cnt,rep2
4340,0.270259,0.272848,425,cnt,rep2
5642,0.646336,0.884102,139,cnt,rep1
5642,0.820939,0.422312,129,cnt,rep1
2919,0.853089,0.165495,65,cnt,rep1
6605,0.324197,0.634525,163,cnt,rep3
12676,0.280503,0.359046,308,cnt,rep1
12676,0.717494,0.384554,325,cnt,rep1
1234,0.577101,0.20167,390,cnt,rep2
1234,0.517852,0.784376,19,cnt,rep2
1234,0.361746,0.406175,37,cnt,rep2
2729,0.649514,0.646349,93,cnt,rep3
5004,0.480423,0.6643,448,cnt,rep3
12216,0.729117,0.322455,497,cnt,rep2
11609,0.305665,0.57561,221,cnt,rep3
11278,0.677675,0.466101,476,cnt,rep2
14510,0.637587,0.833927,372,cnt,rep1
14510,0.713552,0.165748,375,cnt,rep1
14510,0.758683,0.731367,377,cnt,rep1
14490,0.612045,0.166381,296,cnt,rep2
2257,0.788721,0.829319,49,cnt,rep1
2257,0.71291,0.18427,50,cnt,rep1
2257,0.82029,0.92896,51,cnt,rep1
2257,0.545507,0.287293,45,cnt,rep1
3838,0.469978,0.723647,433,cnt,rep3
7364,0.508951,0.206021,552,cnt,rep3
3849,0.613744,0.185292,97,cnt,rep2
3849,0.686415,0.963488,98,cnt,rep2
3849,0.820866,0.428789,91,cnt,rep2
12419,0.770903,0.605235,478,cnt,rep3
9479,0.823674,0.449193,238,cnt,rep1
9479,0.728845,0.0544661,239,cnt,rep1
13397,0.441058,0.792611,274,cnt,rep2
2023,0.883908,0.579672,18,cnt,rep1
2023,0.616837,0.844723,41,cnt,rep1
6337,0.327386,0.62796,163,cnt,rep3
566,0.686154,0.242429,8,cnt,rep3
566,0.337902,0.601395,390,cnt,rep3
9620,0.24509,0.614805,178,cnt,rep2
1593,0.65603,0.606021,13,cnt,rep1
1593,0.940032,0.621149,18,cnt,rep1
1593,0.631177,0.857477,22,cnt,rep1
1593,0.293637,0.566874,25,cnt,rep1
12072,0.234039,0.0280151,479,cnt,rep2
631,0.827561,0.390302,19,cnt,rep3
631,0.558017,0.983657,17,cnt,rep3
10602,0.230378,0.0365576,192,cnt,rep2
10602,0.693411,0.805581,469,cnt,rep2
10295,0.465599,0.41861,462,cnt,rep2
2618,0.679043,0.415424,403,cnt,rep2
2618,0.77117,0.398786,71,cnt,rep2
7382,0.295432,0.599946,183,cnt,rep1
7382,0.710501,0.399863,170,cnt,rep1
959,0.826365,0.453559,530,cnt,rep3
3312,0.520932,0.034162,78,cnt,rep2
3870,0.607708,0.804039,434,cnt,rep3
5466,0.400709,0.730781,135,cnt,rep1
5466,0.687925,0.0656393,137,cnt,rep1
5466,0.808407,0.415754,129,cnt,rep1
14522,0.608577,0.187932,296,cnt,rep2
5669,0.322904,0.633826,163,cnt,rep3
4399,0.928634,0.385129,96,cnt,rep1
4399,0.274067,0.613738,103,cnt,rep1
6501,0.790569,0.542972,150,cnt,rep1
6501,0.665437,0.933584,156,cnt,rep1
6501,0.817013,0.334866,144,cnt,rep1
6501,0.721388,0.914965,159,cnt,rep1
12079,0.763927,0.533726,288,cnt,rep1
7125,0.516611,0.20073,552,cnt,rep3
7185,0.664016,0.630804,170,cnt,rep1
7185,0.625613,0.0529077,176,cnt,rep1
7185,0.291872,0.593253,183,cnt,rep1
12025,0.757817,0.377338,288,cnt,rep1
12025,0.838466,0.621152,270,cnt,rep1
12025,0.36173,0.246766,302,cnt,rep1
1417,0.63176,0.725667,19,cnt,rep2
1417,0.670315,0.464146,398,cnt,rep2
5590,0.323082,0.634976,163,cnt,rep3
1351,0.603526,0.787193,19,cnt,rep2
1351,0.691079,0.358699,398,cnt,rep2
8358,0.478227,0.222188,142,cnt,rep2
8365,0.713197,0.640841,200,cnt,rep1
8365,0.411302,0.646106,207,cnt,rep1
12941,0.285419,0.354394,308,cnt,rep1
13259,0.490846,0.253337,274,cnt,rep2
13259,0.629948,0.429744,282,cnt,rep2
13259,0.393461,0.954841,515,cnt,rep2
3468,0.391173,0.39812,83,cnt,rep2
3570,0.472593,0.387352,83,cnt,rep1
3570,0.680344,0.944885,84,cnt,rep1
3570,0.467581,0.601063,85,cnt,rep1
13102,0.278227,0.359152,308,cnt,rep1
4771,0.272259,0.294318,425,cnt,rep2
4771,0.679126,0.767318,430,cnt,rep2
9793,0.312986,0.711649,192,cnt,rep3
9793,0.29107,0.44611,464,cnt,rep3
152,0.716503,0.780015,1,cnt,rep2
152,0.357844,0.6542,387,cnt,rep2
152,0.263358,0.344098,7,cnt,rep2
13877,0.823943,0.848326,358,cnt,rep1
13877,0.316675,0.239876,359,cnt,rep1
13877,0.540078,0.179694,361,cnt,rep1
4402,0.293158,0.41974,133,cnt,rep3
9096,0.610186,0.805381,455,cnt,rep2
4023,0.865216,0.589594,85,cnt,rep1
4023,0.816315,0.494109,93,cnt,rep1
9973,0.618921,0.194254,459,cnt,rep2
11391,0.416645,0.650462,478,cnt,rep2
11391,0.617172,0.313153,226,cnt,rep2
1965,0.627771,0.575496,19,cnt,rep2
1965,0.29522,0.867689,58,cnt,rep2
2073,0.696968,0.384022,19,cnt,rep2
2073,0.425844,0.700171,59,cnt,rep2
13399,0.296246,0.33293,489,cnt,rep3
5571,0.321739,0.634811,163,cnt,rep3
12204,0.73187,0.340265,497,cnt,rep2
12204,0.290944,0.216921,246,cnt,rep2
7549,0.51857,0.212913,552,cnt,rep3
4446,0.738986,0.931885,101,cnt,rep2
4446,0.268955,0.291842,425,cnt,rep2
9268,0.321652,0.733026,192,cnt,rep3
7778,0.482225,0.955824,191,cnt,rep1
8833,0.32276,0.743064,192,cnt,rep3
8833,0.535652,0.32676,194,cnt,rep3
791,0.704843,0.392097,529,cnt,rep3
791,0.327841,0.595977,390,cnt,rep3
8115,0.517902,0.210698,552,cnt,rep3
1965,0.313667,0.659979,407,cnt,rep3
1965,0.584812,0.854405,71,cnt,rep3
1965,0.760252,0.3673,409,cnt,rep3
13647,0.760662,0.70062,357,cnt,rep1
